uid,type,points_finish,points_bronze,points_silver,points_gold,points_at
mrDQVNWLoUH0lVqLYRXi9qYCbh1,Royal,5,6,7,8,10
6Y7hqdjod5MyAVqGDDMkKOhBWSm,Royal,5,6,7,8,10
PbRC7001979CV_ldq1hhx34PPq6,Royal,5,6,7,8,10
FX_etW3M8sRrThEanTfh2FLXSt6,Royal,5,6,7,8,10
y3oQPQLg4Jfpf87bt4_4C8eV47g,Royal,5,6,7,8,10
y490hPXVi3ezV0XZiK98qpsnQEg,Royal,5,6,7,8,10
dUz4yjvadwDXFnPk0Ri3PLXtF2b,Royal,5,6,7,8,10
zbGzlOyZ3zhuclrTWH9zhDS_mI1,Royal,5,6,7,8,10
B1PPuxMHh9Q0pj7DQ5h9eiCvsfd,Royal,5,6,7,8,10
0bhrE6gOOZN3Gd0lLkeXupdtTE0,Royal,5,6,7,8,10
lqmuOPPl1iXZR2T4XBzoPkpOxFf,Royal,5,6,7,8,10
ZBwelLXL4hmAaZ0ySq___siFRRg,Royal,5,6,7,8,10
EHreYO8L5H6DUPyJCfbYRcLtsG0,Royal,5,6,7,8,10
plmaSl5Fd57AgBcArbnTlGiFz0j,Royal,5,6,7,8,10
pAj8iluHwbJr6rp5Vv_PB9tVAIg,Royal,5,6,7,8,10
0FSyCInfA1LVqZsNOK9cG0cOF8b,Royal,5,6,7,8,10
2ICkmL2nKoZ4xYidFqslEn3m__l,Royal,5,6,7,8,10
Yp1OC5LEuPhuAFKL3RF1WS9ejc1,Royal,5,6,7,8,10
JblfOyD3S6bQo6ihTdY3XfT6e5e,Royal,5,6,7,8,10
iSet6FBL5kV6ytslDW2PqN8K569,Royal,5,6,7,8,10
XSCBzM1KUWKja6oYOR6zKtzxUoa,Royal,5,6,7,8,10
T_iAfmRaU7PhaKCiO7AhjcNvNgk,Royal,5,6,7,8,10
sei05MUjtZq_0ls6jpgwbPcEoV0,Royal,5,6,7,8,10
DBasOTLkpmPm89jsjipN0DplWF8,Royal,5,6,7,8,10
SFbEVmeQW73E3rIJpkdX7_HN8Ac,Royal,5,6,7,8,10
T6hjtXAtUImwECClnmaHD_545V1,Royal,5,6,7,8,10
kkBc65HuBErllUtwRiMVlDlBcA0,Royal,5,6,7,8,10
jkCkkVAekn2hVpuB4lAfS8B2HDj,Royal,5,6,7,8,10
_9nPnf_tqOHBCFYMT4yrB4t4no0,Royal,5,6,7,8,10
r0DvKX_DOJGdGxZm8lNAmHlYL25,Royal,5,6,7,8,10
0pYOwpk8Ik5qvdMqVhE6gnlfqFb,Royal,5,6,7,8,10
jKLQs_uRSq8QcqLrgNwaaRqy2zm,Royal,5,6,7,8,10
WvkRJTtCwEauxvjuZaFDXaeksRd,Royal,5,6,7,8,10
CktwFXtMph192G8XDAl5wPvUyG3,Royal,5,6,7,8,10
jRhB5JkxiVEBFXTEZsbr8ItcvD4,Royal,5,6,7,8,10
ATzB0LrbHRW_DTRAAhrdGPHhxu8,Royal,5,6,7,8,10
7ofszMJ8EZANkgNts9TCnRxwY1k,Royal,5,6,7,8,10
sY_Fiw_a5hAiXfxXojvK81Ns90h,Royal,5,6,7,8,10
e8gUUbxjxoA21U0uEXGMQVARDyf,Royal,5,6,7,8,10
P_baSxy965yDGpjcO5ghapevFp5,Royal,5,6,7,8,10
3zRuDPToswU3B7pEvbj9wpaLBC1,Royal,5,6,7,8,10
BLYqsPoknPq3cpyTHbh0hQ2vU5b,Royal,5,6,7,8,10
5MyPKTTIUC7UjqpDfJq9MFS69zl,Royal,5,6,7,8,10
YkOhsEAfnC4hJ2rUkhrsNq2xNO0,Royal,5,6,7,8,10
NaeFpkV2gd7QqgKR2jRRTB4C_11,Royal,5,6,7,8,10
ntFd6olKC9GBHq2tMUtFRrCU4Ui,Royal,5,6,7,8,10
KFfsPogFMXmYjCfBRX2APxCXHd8,Royal,5,6,7,8,10
CloAMPaYjOfeC1zV2BLIqmaRn16,Royal,5,6,7,8,10
ubMZULausG_RxMqHQUoGtO6bQCg,Royal,5,6,7,8,10
AhLtgN4fiduf0n_4m0knfsTXbd8,Royal,5,6,7,8,10
bu8jfS8gY5us4dT6h6XxekhDxC2,Royal,5,6,7,8,10
W3OMuaKLD9Glzl9woh2f_kgejzf,Royal,5,6,7,8,10
mdE4NpL43D2NDJBvnK6CzzTMiUg,Royal,5,6,7,8,10
cnZj4hrSBoCxL2XTiuuMzIaqMi8,Royal,5,6,7,8,10
8p9yS28LjzcyJZZjz7aMmrBeeK8,Royal,5,6,7,8,10
aI4Lq0jgDGOO1jIkK0SEQXp2P76,Royal,5,6,7,8,10
QMQh67asBhvQRigfC2utS_NL8Rh,Royal,5,6,7,8,10
0ZllJMec9g4ieo3SZM3fa52ugoa,Royal,5,6,7,8,10
GhMH41aV7WGMAOofaruDEyYQLg8,Royal,5,6,7,8,10
F_el8M_yTsIY2o8Cq9KV7lG7vra,Royal,5,6,7,8,10
d4IhJh5bSwxGN24wxxK9BpohqWg,Royal,5,6,7,8,10
ghlEBXT63ZexsMjVUXPQ98cO8p,Royal,5,6,7,8,10
4GGLzEFX0d9gCDoxobgJR1Vehuc,Royal,5,6,7,8,10
ycYowcDKadSXODH_gJmyEWOld0e,Royal,5,6,7,8,10
6HYtGd49fWqXbud_lcGF6kXTl5l,Royal,5,6,7,8,10
6W28febVyPRv7kul2m5wfNtN3Je,Royal,5,6,7,8,10
lzOUv40xh4mXO8fuiXXFEjqeODj,Royal,5,6,7,8,10
TeWWpJ6Hus2FQxHcWevdunaizG6,Royal,5,6,7,8,10
d5GQBtvH4jlXqKRv2hLarfgvxCh,Royal,5,6,7,8,10
yhhOL62kMIIJ_ia6jFzf9FJbxX4,Royal,5,6,7,8,10
NgGQWriUyhvrQPy0H5t4panbIhl,Royal,5,6,7,8,10
N80HIABsAJwqU9AC8myXYaCUoA0,Royal,5,6,7,8,10
4J_QPZPELqRLU1BQ7_jMse0cMw0,Royal,5,6,7,8,10
2nj3ciTYrlWmrTJf4vKDytnSkZl,Royal,5,6,7,8,10
ybOlofXnbi6WwhK7LjDB9rYtDD1,Royal,5,6,7,8,10
d_7cJWWlUAy8wMawZyGra3qEEj7,Royal,5,6,7,8,10
OTKaQNVksyoiLDlp3WrMpNLN0yg,Royal,5,6,7,8,10
d6eHdewwNWEVgoFZqwd9_jiFCb4,Royal,5,6,7,8,10
6CpT0CV0zEfi3oBWUw_l6wttnp3,Royal,5,6,7,8,10
EnJetT9E92ET4oNaqLjdTEm7L33,Royal,5,6,7,8,10
Hu3QI24CLx4KcV5BMJgI4Xvn3ya,Royal,5,6,7,8,10
yCcDNRSdFMELVyw1ljrW4EuaP5e,Royal,5,6,7,8,10
tlwX_iaU6_XTlzqXHF9Gmc5sDj2,Royal,5,6,7,8,10
I2WS6ncJMV2y5qkBh7ljCjoATv4,Royal,5,6,7,8,10
HLtMaIb7lWtcexvnXvMpqm_kjPe,Royal,5,6,7,8,10
1ooIRdlkWz_f3dnods7Kjbwtcke,Royal,5,6,7,8,10
Qn89KnrtPg0qIvhxKoCMw1u7II0,Royal,5,6,7,8,10
AortOJ979gF4tLmoMDCAg0pgG2b,Royal,5,6,7,8,10
5g5BXvny8rqrhydYsnkJNCIS8Zj,Royal,5,6,7,8,10
Wcc2E8sCgKJjvxq0JEK8IRLzNzl,Royal,5,6,7,8,10
rpadTa3ILssH8s86bS1XTGOHTyc,Royal,5,6,7,8,10
wHsk_95KoV8Z41_EHaewp_E4zK6,Royal,5,6,7,8,10
pmNtRvKS_z6emYO1X00KnD3Ldgi,Royal,5,6,7,8,10
SWcPsgLJEZlNdtuBD6lYTuM5L28,Royal,5,6,7,8,10
ByaAIjEBCFgu6FUo8PouOUT8Tq4,Royal,5,6,7,8,10
DDcxaYGOIqFhmDIBLLcHlQmAGE,Royal,5,6,7,8,10
lwNLnNZ8iY8DC8aXIWTS1v1psEm,Royal,5,6,7,8,10
YBfgHCbr7YvJoDjNosbT5gkeYui,Royal,5,6,7,8,10
apmVp2X2EI092uj_XEl_MTVSVM0,Royal,5,6,7,8,10
GNx5DITMwa9W__efLzkPi6lFuml,Royal,5,6,7,8,10
Ei96efNGwCZ7dsAytEc86qZ2HDi,Royal,5,6,7,8,10
kI1GJtp77Ar7Mufqi5CcLeQVwkf,Royal,5,6,7,8,10
x0I8skCqvAwdigNs2N2EmsPrcU0,Royal,5,6,7,8,10
3VFuJ7H6AaHXqGNt3IPfLLw3zkk,Royal,5,6,7,8,10
kGsVuFb1fXEo3Jb3ldBgC3SDFy2,Royal,5,6,7,8,10
Gl1eYqyjaQcdL7nhGuMWsY0mflh,Royal,5,6,7,8,10
BvxfmwHBSLJVCP13uIm32AvaOb7,Royal,5,6,7,8,10
99m1Ud9O4EM658eprTutV2n_lXf,Royal,5,6,7,8,10
vXCtgDDNnaAix7jxIIWKrCAJw2g,Royal,5,6,7,8,10
kOUhgSJRk57Lsa0XYwk8e2iP_8a,Royal,5,6,7,8,10
rmKSODI5k1DebAgem4P3ytgjE9f,Royal,5,6,7,8,10
BLwXKpbZO2u_XtLRIdWkJvbEhv2,Royal,5,6,7,8,10
tnGunZrmEWXykCH_m7LFdlf7SV3,Royal,5,6,7,8,10
RBHvzHmGmNGPcWHWuuQW4Hat7Ua,Royal,5,6,7,8,10
LHVpMcjSaSJxH8Xb4hHf10BgWnl,Royal,5,6,7,8,10
4ZQ4U_9tUb78XH8V8eFe2lQGjH5,Royal,5,6,7,8,10
MMzsecIu_5a5xwhRLAtF2B5RF6k,Royal,5,6,7,8,10
3dRM00x06fiRX13F5EZc0WEh3fh,Royal,5,6,7,8,10
IwVmlW50NDo7zBQW_dUDwa6Z_Y,Royal,5,6,7,8,10
MVqso54yGm0TdYgTejvIW8SEjJ7,Royal,5,6,7,8,10
R8ex57Xk2O6xZ_RKsJpJcOwRxF8,Royal,5,6,7,8,10
ge1rNrZst7KRIZxPuCK51tcfNy7,Royal,5,6,7,8,10
XqAIkD0wsC5ngdGdEToDciNIkpd,Royal,5,6,7,8,10
ReyANSHUVLIFm28R7kX1DpoM6O9,Royal,5,6,7,8,10
Yeq5KRzUgryMhb7wYeWLTsQclO0,Royal,5,6,7,8,10
1zil7sT_yabVkZz3lggcipg94yf,Royal,5,6,7,8,10
qFpM5ysAY01BTsJYQgfXqyDBibd,Royal,5,6,7,8,10
3HrysYNFLwwk4CIhx7RxoWwYHbm,Royal,5,6,7,8,10
FM8YyyI288H3L042BjsVWJWmXQ8,Royal,5,6,7,8,10
_tH5bjL_m9iG5xHqOuvvZenUIT9,Royal,5,6,7,8,10
LD49MwzhsNqq5W36MG9ZlHKwQj3,Royal,5,6,7,8,10
SHxWRPTGFGjyDF69_vgxbdz8tRl,Royal,5,6,7,8,10
Tr6TLnHjexEC_hJMCP5VT9tQhz4,Royal,5,6,7,8,10
3F3oK9m2HBIhXF0ymZjZdo7hO0b,Royal,5,6,7,8,10
VxZdMyWlk6BS7u4IjbBHNEZu8u1,Royal,5,6,7,8,10
dbG3q7KSSEudsMnEvojOlPvNC4a,Royal,5,6,7,8,10
gBRsRjIfVjZtdhyW1JV0mxkHgEj,Royal,5,6,7,8,10
LCBgKx_iHACtpATsOmduoqYcOUc,Royal,5,6,7,8,10
dilOw0doplQYsyWcCS3eda1Gt2d,Royal,5,6,7,8,10
d4gMkX3s_PEa2ENO6jYjqi8EHX5,Royal,5,6,7,8,10
Gor3gBuoeBlwuSODigXuZkfewZ1,Royal,5,6,7,8,10
WnUlm_T7WWXqBNX0DMKPs4WqYl1,Royal,5,6,7,8,10
cjZDliivgGYZ_eOuW5bCCUnWIpc,Royal,5,6,7,8,10
tfprybRJBKSr9vBSJ9Q9fsZAXP0,Royal,5,6,7,8,10
CEpCmEyDzaZGFuJd_HkDajc1bR9,Royal,5,6,7,8,10
DM9smM4PDySGdWGjb5JaAOJTrIh,Royal,5,6,7,8,10
JGJmCiawAapnEImjKPkVUG2o790,Royal,5,6,7,8,10
Fk4vcOyg6Ojlg1cPgxEx1jJswZi,Royal,5,6,7,8,10
jHJyvR5hZmwAvKzPd2_x5lGclfd,Royal,5,6,7,8,10
tRoIb20RwlHlbBfwGYg2DhIzeOc,Royal,5,6,7,8,10
jlITfOvysLhopwhA76HPi6Meyy7,Royal,5,6,7,8,10
Cb1bfpEWd90p6F6WwpBBT1nzIU,Royal,5,6,7,8,10
qJ46r6vRSt6waCjHV2uCptXeiyl,Royal,5,6,7,8,10
CYURxAobK7mlZnjsNkf1JkGrzc3,Royal,5,6,7,8,10
DcxuUAN97crPBFJWb2o0N37O4Gf,Royal,5,6,7,8,10
9JShZsyEZNBUj9W_n2rmvbdz6Cg,Royal,5,6,7,8,10
VcaCF_iOXdSXuRV0mdA0uayKv0l,Royal,5,6,7,8,10
XgYwzB_EWKHPCbB4cik3RhdofN0,Royal,5,6,7,8,10
fGbReWpd9QVOMGhk2_J5M_D2P_0,Royal,5,6,7,8,10
2MXokHjEfg_gVrX741Sdbkbw3c7,Royal,5,6,7,8,10
wYoiG26m5h_6FJL2f7wM7y0Vds7,Royal,5,6,7,8,10
zlTNtCHIjETouOk3Ym0KF0_aOum,Royal,5,6,7,8,10
0GlO6ljF7xaGHCFYwB5_ONSFA0j,Royal,5,6,7,8,10
FlFdzgAu95O2HvrMrnCMDujjFP2,Royal,5,6,7,8,10
1BEOyJ6tOK3nGvxG3YkEho2bGtj,Royal,5,6,7,8,10
_PMaFVlrKLruDEoDQEEwzh7JRej,Royal,5,6,7,8,10
HXbVcoz0ifTZebns4R9cfLcizq7,Royal,5,6,7,8,10
xHDhVNdU7s1N4FfInb34XpxLIgd,Royal,5,6,7,8,10
TZMQvp_1VXeEYAycoKZI84fhfk,Royal,5,6,7,8,10
F5IalkTCmRmZiSiWMX9mOI3sdC7,Royal,5,6,7,8,10
FRglhNSF10sbEsZcPd_zpgsU7A7,Royal,5,6,7,8,10
yJePJaQOCXoWketI0klmM1qIxyk,Royal,5,6,7,8,10
CvRbBBGP06wyXZsVHivOffkR9m9,Royal,5,6,7,8,10
ojafn56I3_1Jnn7leloys_VMYUm,Royal,5,6,7,8,10
OIk88j0d9xvmU4GINVKNCxgbvO3,Royal,5,6,7,8,10
QirwzgQ3CCKzzUdCfanC6SsmaCh,Royal,5,6,7,8,10
1SKMH8XSbWhz5CtiDjtBs7aSxAc,Royal,5,6,7,8,10
gEDJ_xf6Cjm8gb_W_SQg3zzh1Sa,Royal,5,6,7,8,10
swODbhQTxXKrpsTuUebK_t1BJqk,Royal,5,6,7,8,10
_wZkOVqIUKS7fkmI9RFbxbqFS1,Royal,5,6,7,8,10
kQE1LpaD01TzLDkB8ew6xwfLOSm,Royal,5,6,7,8,10
a6aN6xJ4Z5zMmqh0ZF7NKdnf4S8,Royal,5,6,7,8,10
iKdvSKCfNFPdNGcEHFf7hLiNIy8,Royal,5,6,7,8,10
ThFaJWQENmsL6epKiXntvqjqxvg,Royal,5,6,7,8,10
9aGwPqqFnb9tSdhM5OXZfWGMjw8,Royal,5,6,7,8,10
TXSq2TwzKWh_VhO_JGj2SdivdHe,Royal,5,6,7,8,10
eVkp0cIYDQCcmdWfoVhc5I03pu,Royal,5,6,7,8,10
DsHsVE8Q0cDujVis9YgWiF8qSPm,Royal,5,6,7,8,10
sz8qXCuKNnyuCYBLMpk5U_LO9K9,Royal,5,6,7,8,10
Vsv0E6xEW4Wvpi5quOG9O6OfIkg,Royal,5,6,7,8,10
XQVLyQJFE_PpdALzHSpTH7slws,Royal,5,6,7,8,10
9MeqEmO5P0O22VD3PnZdohBEB01,Royal,5,6,7,8,10
Cw3ir5p6UN1n5f4xsvQ0dkGBN08,Royal,5,6,7,8,10
SJ0b2QrsjWX_FhE6a5jZvgKen3f,Royal,5,6,7,8,10
FIeqGrVUbhw6syIlFwKwymqbxPk,Royal,5,6,7,8,10
QAF1QCe47PVYhujo6U3qKiSwn93,Royal,5,6,7,8,10
LrmKHIKHwWLg86v058SyDo3TgFc,Royal,5,6,7,8,10
1sjw1xOKN3Bpc3OUrYg0Z5BPOHh,Royal,5,6,7,8,10
PSNPXiC1ckDU2chMGAqcUvxgV3n,Royal,5,6,7,8,10
PdKYTldSav5L0ogyEsjeIa9exGf,Royal,5,6,7,8,10
7zbjJDL6wwi9tBP17FYehROvV07,Royal,5,6,7,8,10
lRkZ1Yd4cTYCYIFLiq3K9sdgzy3,Royal,5,6,7,8,10
QhMYMfVwiFjtpMMUBbsZgwYsL3d,Royal,5,6,7,8,10
NuXTZMLJjn4tlrQuZkyiHeJZcp,Royal,5,6,7,8,10
8TD2gu3QLqJ0iesVvmiUtd3J6di,Royal,5,6,7,8,10
C89JMeKs1PKtxqoST52QvN5WqF1,Royal,5,6,7,8,10
DfmY2tr_KsaPOoweAV2TaefXnd5,Royal,5,6,7,8,10
DwqZCEWlmpHiLwA0rVYmxnQNFsg,Royal,5,6,7,8,10
0znWnXiP_HeUhensX2vplN6qdQ1,Royal,5,6,7,8,10
lsjk3Hybzj9HfFICSDSlCEugHgh,Royal,5,6,7,8,10
9mXs5rf69kLyrJCpb0drbjxGxW4,Royal,5,6,7,8,10
lrLRGQgTf3CBToydBBDRIYzk7Vf,Royal,5,6,7,8,10
vuEQnvMPkxcweK1ngFg3N9mm5vh,Royal,5,6,7,8,10
fUthQlZeN1dwvhV4skz69pDSuwe,Royal,5,6,7,8,10
Iwf5mR8STUaQyQjkrWJ6bmyjA_l,Royal,5,6,7,8,10
trxVH71I2pRAHMnzCv4EFpnmECa,Royal,5,6,7,8,10
RbR09qIH3JY7AWlo3yoN44wj7qd,Royal,5,6,7,8,10
IfNaWNsYo6vtoC2dZS3xf_czjJb,Royal,5,6,7,8,10
gTPFslMP1JL1NsFWunNnSzX_4I6,Royal,5,6,7,8,10
a8e7SVURUVmYrva5ja507hu85T7,Royal,5,6,7,8,10
wlaCHkaEzj8tHl0QBVdXRP4aCGg,Royal,5,6,7,8,10
DOZHMlIbe4eBniYGEQPC9FBUu3f,Royal,5,6,7,8,10
NKV5ezjQ4tvwB43kfriY0FsddY7,Royal,5,6,7,8,10
36LZ2J1wtRB_pKUuNIddj8Uotzm,Royal,5,6,7,8,10
xGLMdaK3n6R15v79A4ahlJEsZe9,Royal,5,6,7,8,10
iZHRt9Gp30jOCsFEWPLnjMnNYMc,Royal,5,6,7,8,10
vNoNL5mKJJhlzvHF0BrkLyvmgA6,Royal,5,6,7,8,10
AxHSjqaMUwq1EHLueRUB8Fidq28,Royal,5,6,7,8,10
OS5E9auQtCu6RMtF54ONglEF4e6,Royal,5,6,7,8,10
8eqTiE3iAoSGDlqzdPo9R7CPXA3,Royal,5,6,7,8,10
PIhdIdMCEEOrM6EirIHDmYAk193,Royal,5,6,7,8,10
9ThUeo5N51AAZX8FPMQxoe_axk0,Royal,5,6,7,8,10
lMc6TZxEaGIMufG6QsA2DOpooBi,Royal,5,6,7,8,10
167nJo_3oMoDzLO264T6AXe5ZFb,Royal,5,6,7,8,10
_Foa07bRTzLExxaCuPKoJuYouZc,Royal,5,6,7,8,10
iyKFv3Dgi3C3yd51k9tf3F_j1tf,Royal,5,6,7,8,10
u5JcJhrh9GxTlzfQs4EE28coSEi,Royal,5,6,7,8,10
oKZf4HZFHQh1GSQKxPegE5q7r26,Royal,5,6,7,8,10
8Lic7c5M7rUYdw3Rdl9A1kxIOta,Royal,5,6,7,8,10
WAi7N8HFGQhVLrXM2hDXwYfzhx9,Royal,5,6,7,8,10
VbezxbLGzefWu2vD05iKQu2V0hb,Royal,5,6,7,8,10
ECLzRLtnhMORhkujerXY_JXvJl2,Royal,5,6,7,8,10
Lvq3B4cwlC8AibIdiKdjC75TpEi,Royal,5,6,7,8,10
rYT9SPEPNQqoqDAe1A5X8ISp7W4,Royal,5,6,7,8,10
_EXuaaaecyiGJRco8KgXJd6jpS4,Royal,5,6,7,8,10
jAXXYKnrDykOCKUXlY50stNLkZ5,Royal,5,6,7,8,10
9dw_orPh7IU8S7hQ4B54FhMIKg0,Royal,5,6,7,8,10
O2N3tWljx9YsLImvwlGr1kIcsmk,Royal,5,6,7,8,10
925sYObp7rLBTGT0tItDRmeDwM5,Royal,5,6,7,8,10
zP25zzK9IeRQsVdxl0kv5uc83Sc,Royal,5,6,7,8,10
Yg0Ok5xVoXHc8dIrGeAnlaAfJ_h,Royal,5,6,7,8,10
SnGoKFnMav7E1gRgVXKSJirNtQ8,Royal,5,6,7,8,10
jZ_mFh1znCLnS5Oxuk51RwJ3wwa,Royal,5,6,7,8,10
Yab7O1C6BndMLZhQsTJGOF4edXh,Royal,5,6,7,8,10
H0Zvbi3whCAX4OfS5HHkVLZzp02,Royal,5,6,7,8,10
GSYs14Tv4aFKb6eDLKi8Z4OrTFj,Royal,5,6,7,8,10
y2HXnrCt3L67XxiMu4oKTlmVTnf,Royal,5,6,7,8,10
Heg6gWmw2rjNYp99ywDlNDUliY6,Royal,5,6,7,8,10
t0kFegwKmCBY1Clv5Lh4aAXmFL6,Royal,5,6,7,8,10
GnEmchsjuQhZ8RvbJY0mDskHzN6,Royal,5,6,7,8,10
NbqXCkWQMeB2ypHuLshhe3Blh_4,Royal,5,6,7,8,10
xGftpaJfqjDPo9SY6TLOFJLEa70,Royal,5,6,7,8,10
xWmOBQtUpvAwRTOSeP8OgNq9zll,Royal,5,6,7,8,10
3KoeOF4wDQJ5U31uNLASrT6wjZf,Royal,5,6,7,8,10
cSK514ofwo6_H3yQEORgvIXg3Fb,Royal,5,6,7,8,10
6xlsnVdg42sc7mA98VDFh9KQ93h,Royal,5,6,7,8,10
fCikiciFdF5J7jJSTgYz699epMc,Royal,5,6,7,8,10
tp0JnTxyajPMD8rNZBwG4YniPl5,Royal,5,6,7,8,10
ZWhaWP8sWCoJ5g1rhfD5qeaJCDa,Royal,5,6,7,8,10
PLoT4Gl9oIdEfKPOXcrfIZxZPNe,Royal,5,6,7,8,10
xxsPB4X4W30MxuCp_blvr_OzGhb,Royal,5,6,7,8,10
tkeR2hgB91D8f06N_hkuhF3sgx7,Royal,5,6,7,8,10
IEXxVWDWkaaZ4TK9pyA4udaUYn4,Royal,5,6,7,8,10
HYQ0isxv5jykYOvxbmsbhFcqZg0,Royal,5,6,7,8,10
aR9us1BoFfOnLiphmddfzNx4ip3,Royal,5,6,7,8,10
ZA0YfZ8M5Aapya125ZmqqhtNi84,Royal,5,6,7,8,10
06RjCAsGWklt87YNMz0bjLOfBg3,Royal,5,6,7,8,10
ngodH3V18LxfODbfBsY8CZ8ScUg,Royal,5,6,7,8,10
9Bi_86NClmw2kF3Hs_NQ4YtQW0i,Royal,5,6,7,8,10
a8r3l7WPvofzGWVIzORXaz_4brd,Royal,5,6,7,8,10
GCxX9d4GNmPhi7oFAhmbWx00j82,Royal,5,6,7,8,10
2HsME95p436OYgN8MVNOR7YarV9,Royal,5,6,7,8,10
ebNURMCB83lX9zWSMbM1ehEBP_k,Royal,5,6,7,8,10
H0h4zMLnpJlzP_m90O_T44mqUih,Royal,5,6,7,8,10
pnyguiPWrYwB13fFxTIHi6R_yfe,Royal,5,6,7,8,10
yN8DLdidAAKRULdMyP90DyiHyGc,Royal,5,6,7,8,10
B1ZDNXPrGFMNEoS7dzlfDR0W09j,Royal,5,6,7,8,10
ykEXXWUKVJnMXR6lukiaM_AfBBe,Royal,5,6,7,8,10
7lVtkVtj5LxFcit8dZeaN6DINhh,Royal,5,6,7,8,10
AwsIsixjBurvEVjJEMpqW7OHLA2,Royal,5,6,7,8,10
qunsAuYgW_ul9ek8sUVQ8EJJnW9,Royal,5,6,7,8,10
blKsFDxfeMqOldL4gCPltp5BiMa,Royal,5,6,7,8,10
t3MdqK4T9gO07SyvVgYMnoMqUP3,Royal,5,6,7,8,10
v4ig03Z0LjkOF7HApVQODtgYzEg,Royal,5,6,7,8,10
rqdPP6jFFJziwDDoIU3PcBqrYSe,Royal,5,6,7,8,10
_T92hZ5EJ9QJOqTB4P4fxuPKOse,Royal,5,6,7,8,10
NPBmtob2S_KGlJuyHBuUe5h9lK5,Royal,5,6,7,8,10
72iKj0cIRvbnaywLf3C8yNGcXgf,Royal,5,6,7,8,10
E_Qk8Gawb7i6bbmSn3HeEwE3J2a,Royal,5,6,7,8,10
apeYaqXVpxcnyqyq2pvmV24MCX4,Royal,5,6,7,8,10
wWNenpuRX1VNd3HdY6TodrYvtGh,Royal,5,6,7,8,10
icAB3r7ojJNKzbAjg6C7RVrdbNc,Royal,5,6,7,8,10
T4F5aBBF4NuoARSpc8maTCTPWz4,Royal,5,6,7,8,10
fW9EXFoDgkUS2kOhJqbYqeaiuG4,Royal,5,6,7,8,10
836qFKoOWedq5mxvYDv_zYDTnQ,Royal,5,6,7,8,10
7ozGkfkRIDMB5rhIwB8ZbTmEokj,Royal,5,6,7,8,10
qIQpITrt3O1Mzfz6fV8GJtGbmJh,Royal,5,6,7,8,10
0f_03gWytJasbHwwqoj2eLrFKw1,Royal,5,6,7,8,10
6tANcHKU8GaNisbgkawlVi_ln84,Royal,5,6,7,8,10
SthGHLG4hBuRRWlGX1UNafdlOgm,Royal,5,6,7,8,10
I6Ov69lxW58qhVhP2i9Ozdny9G9,Royal,5,6,7,8,10
OIbaM0JVaDaWcVEcGrA5fKg2N57,Royal,5,6,7,8,10
GpFkOqabRic0RHNLUbd1c3abCEg,Royal,5,6,7,8,10
PjPvW0XQwscOaicCP85WalasJ60,Royal,5,6,7,8,10
oPqikGQig17KR80Vi0dGZttwuZ1,Royal,5,6,7,8,10
Wpu2Row8p3DhV_2i8MRLtVh2OXb,Royal,5,6,7,8,10
bMILJ5TAyvWPZniy6MAEET8UaQ6,Royal,5,6,7,8,10
6LYxqwtdwR2j2jWXKE9wbbnJREl,Royal,5,6,7,8,10
3HRGZoXzTPjytSh86esnt4eOakm,Royal,5,6,7,8,10
RWMB0wwIvJjNEfWOL8B4qWlulfk,Royal,5,6,7,8,10
Hg5aqHqq8jsnmnYBKJW2h5Rvs04,Royal,5,6,7,8,10
vSkdEKn2dFuKrnKWPwR3vqoJ3Ie,Royal,5,6,7,8,10
XU6f8UGrOSJYIEeXVT43nvzx18f,Royal,5,6,7,8,10
FYLcVsPGO_bRn844GifJPnRqS3i,Royal,5,6,7,8,10
RlA7AM4c0ZyUQ5TgaMDF3nN0CV2,Royal,5,6,7,8,10
mZnLWbwdQoWn_2F0WBcxPMxtGyb,Royal,5,6,7,8,10
Or0yHnvPY_QqgPaWoe_Du6VbN76,Royal,5,6,7,8,10
G3NBeIu3tY6djAPEC7NgCul1aZ9,Royal,5,6,7,8,10
Cf3rk1Qm30QyDXs7QkdRNLH32X9,Royal,5,6,7,8,10
1lC1XScZF9Cq1jY3CgvVaVB6rq6,Royal,5,6,7,8,10
1rQpEf1JiBMskjnu6P6vhJY8Pvf,Royal,5,6,7,8,10
ZX06v8aPEe_n2PbvV1y_EoEyxa0,Royal,5,6,7,8,10
8zgVFNKugducP2Dbl1ij81Garnj,Royal,5,6,7,8,10
rCe2zCSsviZLMnjt4zkwRdrCJbe,Royal,5,6,7,8,10
pycEIS7n_5Q4WIeOXEFbx6GfP35,Royal,5,6,7,8,10
tRw3MX5MmZghf6bn_XDt3X9_zJ5,Royal,5,6,7,8,10
KDz5gVY9AK4n8QrfKxE1b7QEQZ0,Royal,5,6,7,8,10
itYq1cUDPTJIrMbBsZ8Gh5fknbd,Royal,5,6,7,8,10
g5jgOkbs_5vqj5W9q2YAVKnEzkl,Royal,5,6,7,8,10
6FmxkVYp7Z4qjw3WFp1HPfjgyr1,Royal,5,6,7,8,10
PPXlHr0E8heA8jFVrXWnfUClR_h,Royal,5,6,7,8,10
cLw8qPpohYjx1ikK_sZ20rrT2T8,Royal,5,6,7,8,10
4Jcisx5q7X0lqQ07MK_YCth0GD1,Royal,5,6,7,8,10
